material_id,formula,pbe_bandgap,hse_bandgap,bandgap_correction,dataset,data_source,confidence,mpid,dimensionality
JVASP-3420,S4 Ag2 In2,0.6147,1.6152,1.0005,jarvis_3d,jarvis,high,mp-19833,3D
JVASP-3660,Cu2 Hg1 I4,0.2279,0.9961,0.7682,jarvis_3d,jarvis,high,mp-23353,3D
JVASP-2068,Mg1 Br2,4.4784,6.2375,1.7591,jarvis_3d,jarvis,high,mp-30034,3D
JVASP-2205,Al2 Se4 Hg1,1.4625,2.3422,0.8797000000000001,jarvis_3d,jarvis,high,mp-3038,3D
JVASP-3201,Y2 Ag2 Te4,0.8439,1.1622,0.3182999999999999,jarvis_3d,jarvis,high,mp-12903,3D
JVASP-2748,F6 Zn1 Pt1,2.1817,2.5078,0.32609999999999983,jarvis_3d,jarvis,high,mp-8256,3D
JVASP-3498,Se4 Cd1 In2,0.8618,2.1609,1.2990999999999997,jarvis_3d,jarvis,high,mp-22304,3D
JVASP-1663,S2 Rb1 Tb1,2.3088,3.5339,1.2250999999999999,jarvis_3d,jarvis,high,mp-9365,3D
JVASP-3687,Mg2 H4,4.085,5.8059,1.7209000000000003,jarvis_3d,jarvis,high,mp-23710,3D
JVASP-2898,Rb2 Te2 Au2,1.0319,1.8298,0.7979,jarvis_3d,jarvis,high,mp-9008,3D
JVASP-3684,Cl6 K2 Pt1,1.6459,2.1625,0.5166000000000002,jarvis_3d,jarvis,high,mp-23513,3D
JVASP-3486,Cd1 In2 Te4,0.4106,1.7152,1.3046,jarvis_3d,jarvis,high,mp-21374,3D
JVASP-2478,K1 Zn1 F3,4.1604,6.6027,2.4422999999999995,jarvis_3d,jarvis,high,mp-5878,3D
JVASP-2319,S4 Pd2 Ba2,0.0365,0.1071,0.0706,jarvis_3d,jarvis,high,mp-4009,3D
JVASP-3396,O4 K3 Cr1,0.9231,1.1731,0.25,jarvis_3d,jarvis,high,mp-19414,3D
JVASP-1729,C1 N2 Cd1,2.3413,3.9283,1.5870000000000002,jarvis_3d,jarvis,high,mp-10969,3D
JVASP-4026,Bi2 Te2 Cl2,1.217,1.8415,0.6244999999999998,jarvis_3d,jarvis,high,mp-28944,3D
JVASP-1573,O2 Rb1 Nd1,3.4488,5.0433,1.5945000000000005,jarvis_3d,jarvis,high,mp-7973,3D
JVASP-3534,Bi2 Cl2 O2,2.8704,4.0048,1.1344000000000003,jarvis_3d,jarvis,high,mp-22939,3D
JVASP-2217,Ge1 Se4 Hg2,0.7388,1.4127,0.6739,jarvis_3d,jarvis,high,mp-3167,3D
JVASP-3711,Ba2 H2 I2,3.0214,3.7237,0.7023000000000001,jarvis_3d,jarvis,high,mp-23862,3D
JVASP-3915,Br6 Nd2,2.6854,3.7473,1.0619,jarvis_3d,jarvis,high,mp-27975,3D
JVASP-1543,O2 Rb1 Dy1,3.6545,5.4721,1.8176,jarvis_3d,jarvis,high,mp-7476,3D
JVASP-2211,Al2 Se4 Cd1,2.0941,3.2205,1.1263999999999998,jarvis_3d,jarvis,high,mp-3159,3D
JVASP-3879,Cl6 Sn1 Tl2,2.1478,3.2199,1.0720999999999998,jarvis_3d,jarvis,high,mp-27832,3D
JVASP-1561,O2 Na1 Sc1,4.0371,5.212,1.1749,jarvis_3d,jarvis,high,mp-7914,3D
JVASP-4173,Au4 Cl4,1.73,2.4068,0.6768000000000001,jarvis_3d,jarvis,high,mp-32780,3D
JVASP-2991,Ca1 Mg2 As2,1.3743,1.807,0.43269999999999986,jarvis_3d,jarvis,high,mp-9564,3D
JVASP-2418,S4 Cu2 Ga2,0.7614,1.5436,0.7822000000000001,jarvis_3d,jarvis,high,mp-5238,3D
JVASP-3060,Be1 P2 K4,1.2212,2.716,1.4948000000000001,jarvis_3d,jarvis,high,mp-9872,3D
JVASP-1273,Mg2 Te2,2.5303,3.6692,1.1389,jarvis_3d,jarvis,high,mp-1039,3D
JVASP-1402,Sm1 Mg1,0.0078,0.0122,0.004400000000000001,jarvis_3d,jarvis,high,mp-2558,3D
JVASP-1465,S2 Er1 Tl1,1.5424,2.251,0.7085999999999999,jarvis_3d,jarvis,high,mp-4123,3D
JVASP-2439,O2 Te1 Nd2,1.7164,2.4404,0.724,jarvis_3d,jarvis,high,mp-5459,3D
JVASP-3015,Th1 Cu2 P2,0.0966,0.4457,0.34909999999999997,jarvis_3d,jarvis,high,mp-9581,3D
JVASP-1231,O3 Ti1 Ba1,2.444,2.6508,0.20679999999999987,jarvis_3d,jarvis,high,mp-5020,3D
JVASP-1189,In1 Sb1,0.0894,0.7964,0.707,jarvis_3d,jarvis,high,mp-20012,3D
JVASP-2091,F4 Pb1,1.8492,3.0198,1.1706,jarvis_3d,jarvis,high,mp-341,3D
JVASP-1405,O1 Ca1,3.7422,5.29,1.5478,jarvis_3d,jarvis,high,mp-2605,3D
JVASP-1474,Li1 Cr1 S2,0.0133,0.0262,0.012900000000000002,jarvis_3d,jarvis,high,mp-4226,3D
JVASP-3030,P2 K4 Au2,0.9557,1.7492,0.7935000000000001,jarvis_3d,jarvis,high,mp-9687,3D
JVASP-1591,F2 Hg1,0.8617,3.4297,2.568,jarvis_3d,jarvis,high,mp-8177,3D
JVASP-1984,Br2 Hg2,1.8177,2.618,0.8002999999999998,jarvis_3d,jarvis,high,mp-23177,3D
JVASP-2760,Ba1 Cd2 P2,0.0559,1.3631,1.3072,jarvis_3d,jarvis,high,mp-8279,3D
JVASP-3996,W1 Br6,0.5227,1.1405,0.6178,jarvis_3d,jarvis,high,mp-28483,3D
JVASP-3042,Na3 Sr3 As3,1.0586,1.8989,0.8403,jarvis_3d,jarvis,high,mp-9775,3D
JVASP-2394,O2 Na2 Hg1,1.8165,2.9149,1.0983999999999998,jarvis_3d,jarvis,high,mp-4961,3D
JVASP-1312,B1 P1,1.515,1.914,0.399,jarvis_3d,jarvis,high,mp-1479,3D
JVASP-1251,Se1 Yb1,2.0524,3.496,1.4436,jarvis_3d,jarvis,high,mp-286,3D
JVASP-2277,Ga2 Se4 Cd1,1.3178,2.7232,1.4053999999999998,jarvis_3d,jarvis,high,mp-3772,3D
JVASP-2008,Ho1 H1 Se1,1.6982,2.6291,0.9309000000000003,jarvis_3d,jarvis,high,mp-24012,3D
JVASP-3639,Pr2 Br6,3.5256,4.5252,0.9996,jarvis_3d,jarvis,high,mp-23221,3D
JVASP-2448,Ga2 Se4 Ag2,0.6418,1.5603,0.9185,jarvis_3d,jarvis,high,mp-5518,3D
JVASP-3495,Cu2 In2 Te4,0.5797,1.0443,0.4646,jarvis_3d,jarvis,high,mp-22261,3D
JVASP-1399,Li2 Te1,2.6048,3.0448,0.43999999999999995,jarvis_3d,jarvis,high,mp-2530,3D
JVASP-1981,Cl2 Zr1,0.8656,0.9616,0.09599999999999997,jarvis_3d,jarvis,high,mp-23162,3D
JVASP-3258,Ho2 Se1 O2,2.318,3.6311,1.3131,jarvis_3d,jarvis,high,mp-13974,3D
JVASP-1245,F2 Cd1,3.0624,6.3799,3.3175000000000003,jarvis_3d,jarvis,high,mp-241,3D
JVASP-3696,Ba1 Li1 H3,2.4437,3.537,1.0932999999999997,jarvis_3d,jarvis,high,mp-23818,3D
JVASP-2823,P2 K4 Cu2,1.2482,1.7767,0.5285,jarvis_3d,jarvis,high,mp-8446,3D
JVASP-1567,O2 K1 Er1,4.1686,5.9921,1.8235000000000001,jarvis_3d,jarvis,high,mp-7959,3D
JVASP-2724,Al2 Cu2 Se4,1.0689,2.5087,1.4398000000000002,jarvis_3d,jarvis,high,mp-8016,3D
JVASP-1768,Sc1 Ag1 Se2,0.7653,1.2041,0.43879999999999997,jarvis_3d,jarvis,high,mp-12908,3D
JVASP-3312,Na4 Cu2 As2,0.8118,1.5981,0.7863000000000001,jarvis_3d,jarvis,high,mp-15685,3D
JVASP-4152,O4 Nd2,3.6042,4.7971,1.1929000000000003,jarvis_3d,jarvis,high,mp-31049,3D
JVASP-3855,Cl6 Rh2,1.4811,1.6656,0.1844999999999999,jarvis_3d,jarvis,high,mp-27770,3D
JVASP-4164,O4 V1 Tl3,2.5643,2.7008,0.1365000000000003,jarvis_3d,jarvis,high,mp-32479,3D
JVASP-2427,S4 Ga2 Ag2,0.9367,2.3601,1.4234,jarvis_3d,jarvis,high,mp-5342,3D
JVASP-1315,S1 Ba1,2.1484,3.2256,1.0772,jarvis_3d,jarvis,high,mp-1500,3D
JVASP-3537,Cl2 Rh2 Te2,0.7228,0.8957,0.17290000000000005,jarvis_3d,jarvis,high,mp-22945,3D
JVASP-2280,Ga2 Te4 Tl2,0.19,0.9291,0.7391000000000001,jarvis_3d,jarvis,high,mp-3785,3D
JVASP-3459,Se4 In2 Hg1,0.624,1.6386,1.0146000000000002,jarvis_3d,jarvis,high,mp-20731,3D
JVASP-1660,S2 Rb1 Sm1,2.2614,3.5601,1.2986999999999997,jarvis_3d,jarvis,high,mp-9364,3D
JVASP-1942,K1 I1,4.0924,6.3837,2.2913000000000006,jarvis_3d,jarvis,high,mp-22898,3D
JVASP-1846,Li1 Se2 Er1,1.6486,2.2504,0.6017999999999999,jarvis_3d,jarvis,high,mp-15797,3D
JVASP-3507,Zn1 Se4 In2,0.9316,2.2235,1.2919,jarvis_3d,jarvis,high,mp-22607,3D
JVASP-2841,Se2 Rb2 Pt1,1.0443,1.4645,0.4201999999999999,jarvis_3d,jarvis,high,mp-8622,3D
JVASP-1363,N1 Tm1,0.3432,1.2559,0.9127000000000001,jarvis_3d,jarvis,high,mp-1975,3D
JVASP-2577,O4 Rb2 Au2,1.5654,1.9785,0.4131,jarvis_3d,jarvis,high,mp-7472,3D
JVASP-1960,N1 Cl1 Ca2,2.3122,3.2951,0.9829000000000003,jarvis_3d,jarvis,high,mp-22936,3D
JVASP-1519,Sc1 Cu1 S2,0.9259,1.037,0.11109999999999998,jarvis_3d,jarvis,high,mp-6980,3D
JVASP-2349,K2 Li2 Te2,2.6485,3.8887,1.2402000000000002,jarvis_3d,jarvis,high,mp-4495,3D
JVASP-1954,Cl1 Ag1,0.9251,2.8783,1.9531999999999998,jarvis_3d,jarvis,high,mp-22922,3D
JVASP-3600,Zr2 I2 N2,1.3326,1.5797,0.2471000000000001,jarvis_3d,jarvis,high,mp-23052,3D
JVASP-2802,S3 Sb1 Tl3,1.4495,2.0852,0.6356999999999999,jarvis_3d,jarvis,high,mp-8393,3D
JVASP-2826,Na2 Li2 S2,3.3404,4.7808,1.4404000000000003,jarvis_3d,jarvis,high,mp-8452,3D
JVASP-1339,K2 Te1,2.1865,3.9507,1.7641999999999998,jarvis_3d,jarvis,high,mp-1747,3D
JVASP-1816,S2 K1 Ho1,2.3563,3.2984,0.9420999999999999,jarvis_3d,jarvis,high,mp-15786,3D
JVASP-3504,Na2 In2 Te4,0.8397,1.5531,0.7133999999999999,jarvis_3d,jarvis,high,mp-22483,3D
JVASP-2682,S2 K2 Pt1,1.3242,1.7588,0.4345999999999999,jarvis_3d,jarvis,high,mp-7928,3D
JVASP-2526,K2 Mg2 Sb2,1.4026,1.9673,0.5647,jarvis_3d,jarvis,high,mp-7089,3D
JVASP-1738,Se1 Rb2,1.8419,3.7863,1.9444000000000001,jarvis_3d,jarvis,high,mp-11327,3D
JVASP-3993,Sc2 C1 Cl2,0.8596,1.4169,0.5573,jarvis_3d,jarvis,high,mp-28479,3D
JVASP-2613,K4 Ag2 Sb2,1.2667,1.9601,0.6934,jarvis_3d,jarvis,high,mp-7643,3D
JVASP-3078,Ti2 S6,0.0583,3.3714,3.3131,jarvis_3d,jarvis,high,mp-9920,3D
JVASP-2005,H1 Na1,4.8448,7.2051,2.3602999999999996,jarvis_3d,jarvis,high,mp-23870,3D
JVASP-3651,F6 Br2,2.1209,4.411,2.2901,jarvis_3d,jarvis,high,mp-23297,3D
JVASP-1486,O2 K1 Pr1,3.6539,5.1974,1.5434999999999999,jarvis_3d,jarvis,high,mp-4519,3D
JVASP-2979,Sr2 Ti2 N4,0.8181,1.2078,0.38969999999999994,jarvis_3d,jarvis,high,mp-9517,3D
JVASP-3045,P2 K4 Ag2,1.2601,2.1085,0.8483999999999998,jarvis_3d,jarvis,high,mp-9778,3D
JVASP-1171,Na2 S1,2.5899,4.9691,2.3792,jarvis_3d,jarvis,high,mp-648,3D
JVASP-3531,O1 Na4 I2,2.4877,3.7058,1.2181000000000002,jarvis_3d,jarvis,high,mp-22937,3D
JVASP-3135,Tb2 S2 F2,1.3535,2.5689,1.2154000000000003,jarvis_3d,jarvis,high,mp-10930,3D
JVASP-2616,Rb2 Sc2 O4,3.5377,4.5912,1.0534999999999997,jarvis_3d,jarvis,high,mp-7650,3D
JVASP-1993,K1 Br1,4.6015,7.4805,2.8790000000000004,jarvis_3d,jarvis,high,mp-23251,3D
JVASP-2011,H1 K1,3.5371,5.9254,2.3882999999999996,jarvis_3d,jarvis,high,mp-24084,3D
JVASP-2850,Na3 Se4 Sb1,1.057,2.0591,1.0021,jarvis_3d,jarvis,high,mp-8703,3D
JVASP-3162,S4 K2 Sb2,1.4294,2.4469,1.0174999999999998,jarvis_3d,jarvis,high,mp-11703,3D
JVASP-2757,Ba1 Mg2 P2,1.1513,1.6748,0.5235000000000001,jarvis_3d,jarvis,high,mp-8278,3D
JVASP-2250,Tb2 Ag2 Te4,0.8687,1.2973,0.42859999999999987,jarvis_3d,jarvis,high,mp-3551,3D
JVASP-1864,O2 Na1 Ni1,0.0023,0.006,0.0037,jarvis_3d,jarvis,high,mp-19149,3D
JVASP-3756,H4 O2 Co1 Br2,0.0087,0.0111,0.002400000000000001,jarvis_3d,jarvis,high,mp-25475,3D
JVASP-3177,Mg1 Be2 N2,4.4059,5.5002,1.0943000000000005,jarvis_3d,jarvis,high,mp-11917,3D
JVASP-1360,O1 Li2,5.2791,5.9239,0.6448,jarvis_3d,jarvis,high,mp-1960,3D
JVASP-3525,K2 Pt1 Cl4,1.6175,2.2048,0.5873000000000002,jarvis_3d,jarvis,high,mp-22934,3D
JVASP-3336,O2 Te1 Dy2,1.2771,2.0234,0.7463000000000002,jarvis_3d,jarvis,high,mp-16037,3D
JVASP-1648,K1 Te2 Er1,1.3307,2.0448,0.7141,jarvis_3d,jarvis,high,mp-9263,3D
JVASP-2106,Tl4 F4,3.1073,3.8021,0.6947999999999999,jarvis_3d,jarvis,high,mp-720,3D
JVASP-1498,O2 Na1 In1,2.1545,4.1031,1.9486000000000003,jarvis_3d,jarvis,high,mp-5175,3D
JVASP-2859,P2 K4 Hg1,1.0176,2.4018,1.3842,jarvis_3d,jarvis,high,mp-8753,3D
JVASP-1507,Na1 S2 Ho1,2.3282,3.2696,0.9414000000000002,jarvis_3d,jarvis,high,mp-5694,3D
JVASP-1744,K1 Te2 Nd1,1.2554,1.81,0.5546,jarvis_3d,jarvis,high,mp-11740,3D
JVASP-4044,K2 Au2 Se4,0.8587,1.6053,0.7465999999999999,jarvis_3d,jarvis,high,mp-29138,3D
JVASP-2088,Ba2 S6,1.4624,2.4073,0.9449000000000003,jarvis_3d,jarvis,high,mp-239,3D
JVASP-3807,Tm2 I2 O2,3.4301,4.5069,1.0768,jarvis_3d,jarvis,high,mp-27439,3D
JVASP-3555,Cl6 Rb2 Te1,2.4476,2.9561,0.5085000000000002,jarvis_3d,jarvis,high,mp-22975,3D
JVASP-1657,S2 Rb1 Nd1,2.2522,3.3944,1.1421999999999999,jarvis_3d,jarvis,high,mp-9363,3D
JVASP-1918,I2 Hg2,1.385,2.0667,0.6817,jarvis_3d,jarvis,high,mp-22859,3D
JVASP-3159,S4 Rb2 Pd3,1.1343,1.1653,0.030999999999999917,jarvis_3d,jarvis,high,mp-11695,3D
JVASP-3012,Na2 Be2 As2,1.4992,2.3225,0.8232999999999997,jarvis_3d,jarvis,high,mp-9573,3D
JVASP-1951,Na1 Br1,4.4044,6.8477,2.4433,jarvis_3d,jarvis,high,mp-22916,3D
JVASP-3048,O1 As2 Yb4,0.9797,1.8844,0.9047000000000001,jarvis_3d,jarvis,high,mp-9799,3D
JVASP-3084,Na3 S4 Sb1,1.8918,2.8407,0.9489000000000001,jarvis_3d,jarvis,high,mp-10167,3D
JVASP-2065,Ca1 I2,3.4465,4.3738,0.9273000000000002,jarvis_3d,jarvis,high,mp-30031,3D
JVASP-3882,Cl6 Te1 Tl2,2.4107,2.9472,0.5365000000000002,jarvis_3d,jarvis,high,mp-27833,3D
JVASP-1828,Li1 S2 Er1,2.0399,2.7729,0.7330000000000001,jarvis_3d,jarvis,high,mp-15791,3D
JVASP-3846,B1 P1 S4,1.9377,2.8112,0.8734999999999999,jarvis_3d,jarvis,high,mp-27724,3D
JVASP-2484,F6 Na1 Sb1,4.9184,6.8782,1.9597999999999995,jarvis_3d,jarvis,high,mp-5955,3D
JVASP-2080,Co1 Zr1 Bi1,0.9859,1.03,0.04410000000000003,jarvis_3d,jarvis,high,mp-31451,3D
JVASP-1813,S2 K1 Dy1,2.3391,3.4009,1.0617999999999999,jarvis_3d,jarvis,high,mp-15785,3D
JVASP-1945,Rb1 I1,3.9687,5.8133,1.8445999999999998,jarvis_3d,jarvis,high,mp-22903,3D
JVASP-3906,Cd2 Br4,2.7423,4.4452,1.7028999999999996,jarvis_3d,jarvis,high,mp-27934,3D
JVASP-4143,O4 K2 Bi2,2.0021,3.3086,1.3065000000000002,jarvis_3d,jarvis,high,mp-30988,3D
JVASP-3264,F6 Pd1 Cd1,1.8824,1.9239,0.04149999999999987,jarvis_3d,jarvis,high,mp-13984,3D
JVASP-4059,Sm2 Br2 O2,4.4114,6.1025,1.6910999999999996,jarvis_3d,jarvis,high,mp-29327,3D
JVASP-1456,O2 Ba1 Hg1,2.4144,3.3961,0.9817,jarvis_3d,jarvis,high,mp-3915,3D
JVASP-1576,O2 Rb1 Sm1,3.6091,5.3508,1.7416999999999994,jarvis_3d,jarvis,high,mp-7974,3D
JVASP-3870,Cl6 Se1 Rb2,2.3953,2.9307,0.5353999999999997,jarvis_3d,jarvis,high,mp-27829,3D
JVASP-1450,S2 Nd1 Tl1,1.7098,2.206,0.4962,jarvis_3d,jarvis,high,mp-3664,3D
JVASP-1588,O2 Rb1 Tl1,0.9843,1.9569,0.9726000000000001,jarvis_3d,jarvis,high,mp-8176,3D
JVASP-3987,Dy2 Cl6,3.6046,5.0068,1.4022000000000001,jarvis_3d,jarvis,high,mp-28448,3D
JVASP-1912,O2 Ag1 In1,0.3919,1.3195,0.9275999999999999,jarvis_3d,jarvis,high,mp-22660,3D
JVASP-3843,O2 K2 Tl2,1.4995,2.5821,1.0826,jarvis_3d,jarvis,high,mp-27716,3D
JVASP-2373,Ga2 Se4 Hg1,0.8722,2.0752,1.2030000000000003,jarvis_3d,jarvis,high,mp-4730,3D
JVASP-2838,K2 Se2 Pt1,1.019,1.503,0.484,jarvis_3d,jarvis,high,mp-8621,3D
JVASP-1390,O1 Sr1,3.4051,4.9578,1.5526999999999997,jarvis_3d,jarvis,high,mp-2472,3D
JVASP-3018,Yb1 Zn2 P2,0.8145,1.4693,0.6548,jarvis_3d,jarvis,high,mp-9582,3D
JVASP-3936,Th2 N2 Cl2,2.542,3.0481,0.5061,jarvis_3d,jarvis,high,mp-28065,3D
JVASP-2097,F6 Ga2,5.0302,7.9687,2.9385000000000003,jarvis_3d,jarvis,high,mp-588,3D
JVASP-1216,Cu4 O2,0.1349,0.4878,0.3529,jarvis_3d,jarvis,high,mp-361,3D
JVASP-1921,Br1 Rb1,4.4359,6.9325,2.4966,jarvis_3d,jarvis,high,mp-22867,3D
JVASP-2029,Br2 I2,1.2602,2.0638,0.8036000000000001,jarvis_3d,jarvis,high,mp-27639,3D
JVASP-2259,O2 F2 Y2,5.2315,6.5079,1.2764000000000006,jarvis_3d,jarvis,high,mp-3637,3D
JVASP-3552,Pb2 Cl2 F2,3.8164,5.0229,1.2065000000000001,jarvis_3d,jarvis,high,mp-22964,3D
JVASP-3237,Sc2 Tl2 S4,0.9979,1.4275,0.4296,jarvis_3d,jarvis,high,mp-13312,3D
JVASP-3510,I6 Bi2,2.3652,2.9406,0.5753999999999997,jarvis_3d,jarvis,high,mp-22849,3D
JVASP-3918,Br6 Sm2,2.7111,4.0014,1.2903000000000002,jarvis_3d,jarvis,high,mp-27976,3D
JVASP-3990,Er2 Se2 I2,2.1941,2.9213,0.7271999999999998,jarvis_3d,jarvis,high,mp-28458,3D
JVASP-1666,S2 Rb1 Ho1,2.3362,3.5441,1.2079,jarvis_3d,jarvis,high,mp-9366,3D
JVASP-1906,N3 Na1,4.0416,5.2954,1.2538,jarvis_3d,jarvis,high,mp-22003,3D
JVASP-1606,Na1 Se2 Er1,1.958,2.7281,0.7701,jarvis_3d,jarvis,high,mp-8584,3D
JVASP-1228,Sn2 O4,0.8949,2.385,1.4900999999999998,jarvis_3d,jarvis,high,mp-856,3D
JVASP-2256,Si2 Zn2 As4,0.8809,1.852,0.9711000000000001,jarvis_3d,jarvis,high,mp-3595,3D
JVASP-2946,N2 Zn1 Sr2,0.9101,1.569,0.6588999999999999,jarvis_3d,jarvis,high,mp-9306,3D
JVASP-3318,Zn1 Ga2 Se4,1.408,2.839,1.431,jarvis_3d,jarvis,high,mp-15776,3D
JVASP-2307,K2 Ti1 F6,4.6997,5.0177,0.3179999999999996,jarvis_3d,jarvis,high,mp-3970,3D
JVASP-2415,P4 Cd2 Sn2,0.7613,1.2146,0.4532999999999999,jarvis_3d,jarvis,high,mp-5213,3D
JVASP-3819,K4 Ag2 Bi2,0.9482,1.6414,0.6931999999999999,jarvis_3d,jarvis,high,mp-27549,3D
JVASP-3822,O4 Na2 Pd3,0.0708,0.4292,0.35840000000000005,jarvis_3d,jarvis,high,mp-27562,3D
JVASP-4053,Ba1 Mg2 Bi2,0.2145,1.1512,0.9367,jarvis_3d,jarvis,high,mp-29209,3D
JVASP-3945,Ca3 As1 Cl3,1.7131,2.4688,0.7556999999999998,jarvis_3d,jarvis,high,mp-28069,3D
JVASP-1876,O2 Cr1 Ag1,0.0033,0.0068,0.0034999999999999996,jarvis_3d,jarvis,high,mp-19378,3D
JVASP-2085,Si4 Ru4,0.0264,0.0648,0.0384,jarvis_3d,jarvis,high,mp-189,3D
JVASP-2130,Au4 S2,2.1492,2.6248,0.4756,jarvis_3d,jarvis,high,mp-947,3D
JVASP-3288,Al2 Ag2 Te4,1.074,1.9935,0.9195,jarvis_3d,jarvis,high,mp-14092,3D
JVASP-2014,H1 Rb1,2.9704,5.0731,2.1027,jarvis_3d,jarvis,high,mp-24721,3D
JVASP-3708,Ba2 H2 Cl2,3.5816,4.8377,1.2561,jarvis_3d,jarvis,high,mp-23861,3D
JVASP-3408,In2 Te4 Hg1,0.5041,1.349,0.8449,jarvis_3d,jarvis,high,mp-19765,3D
JVASP-3591,K2 Se1 Br6,1.5275,2.1607,0.6331999999999998,jarvis_3d,jarvis,high,mp-23036,3D
JVASP-2700,Th2 Se2 O2,0.9692,1.329,0.3598,jarvis_3d,jarvis,high,mp-7950,3D
JVASP-4050,Ca1 Mg2 Bi2,0.1864,1.1388,0.9524,jarvis_3d,jarvis,high,mp-29208,3D
JVASP-3690,K1 Mg1 H3,3.4711,5.4997,2.0286,jarvis_3d,jarvis,high,mp-23737,3D
JVASP-2928,Rb2 Li2 Se2,2.5759,4.2459,1.67,jarvis_3d,jarvis,high,mp-9250,3D
JVASP-1690,Na1 S2 Y1,2.3255,3.1023,0.7768000000000002,jarvis_3d,jarvis,high,mp-10226,3D
JVASP-1432,O2 Na1 Tl1,0.2159,2.0677,1.8518,jarvis_3d,jarvis,high,mp-3056,3D
JVASP-3000,Ba1 Mg2 Sb2,0.9118,1.2753,0.36350000000000005,jarvis_3d,jarvis,high,mp-9567,3D
JVASP-1762,C1 N2 Sr1,3.2289,5.4741,2.2452,jarvis_3d,jarvis,high,mp-12317,3D
JVASP-2871,N2 Ca2 Zn1,0.8415,1.6545,0.8130000000000001,jarvis_3d,jarvis,high,mp-8818,3D
JVASP-2727,Al2 Cu2 Te4,1.102,1.8218,0.7198,jarvis_3d,jarvis,high,mp-8017,3D
JVASP-2071,Bi1 Rb1 S2,1.4384,2.258,0.8196000000000001,jarvis_3d,jarvis,high,mp-30041,3D
JVASP-1375,Li3 N1,1.3545,2.3841,1.0296,jarvis_3d,jarvis,high,mp-2251,3D
JVASP-4080,Pd1 Se2 Br6,1.1846,1.2445,0.05989999999999984,jarvis_3d,jarvis,high,mp-29496,3D
JVASP-2430,Zn1 Ga2 S4,2.2946,3.8636,1.569,jarvis_3d,jarvis,high,mp-5350,3D
JVASP-1603,K2 Se1,2.171,4.3041,2.1331,jarvis_3d,jarvis,high,mp-8426,3D
JVASP-3282,F6 Rb2 Pd1,2.1761,2.2259,0.04980000000000029,jarvis_3d,jarvis,high,mp-14088,3D
JVASP-2274,V1 Cu3 S4,1.1799,1.1968,0.016900000000000137,jarvis_3d,jarvis,high,mp-3762,3D
JVASP-2487,Na2 Mg2 As2,1.1575,2.2268,1.0693,jarvis_3d,jarvis,high,mp-5962,3D
JVASP-2769,F6 Sn2,2.9403,3.7845,0.8441999999999998,jarvis_3d,jarvis,high,mp-8289,3D
JVASP-1357,Sr1 Te1,1.7718,2.3095,0.5376999999999998,jarvis_3d,jarvis,high,mp-1958,3D
JVASP-2610,K4 As2 Ag2,1.2867,2.0872,0.8005000000000002,jarvis_3d,jarvis,high,mp-7642,3D
JVASP-3348,Ba2 Ag2 Te2 F2,1.6407,2.7174,1.0767,jarvis_3d,jarvis,high,mp-16742,3D
JVASP-2685,S2 Rb2 Pt1,1.2762,1.7019,0.42569999999999997,jarvis_3d,jarvis,high,mp-7929,3D
JVASP-1192,Se1 Cd1,0.7977,1.8401,1.0424000000000002,jarvis_3d,jarvis,high,mp-2691,3D
JVASP-1639,O2 Cd1 Hg1,0.5462,1.617,1.0708,jarvis_3d,jarvis,high,mp-9146,3D
JVASP-1807,S2 K1 Sm1,2.2671,3.3126,1.0455,jarvis_3d,jarvis,high,mp-15783,3D
JVASP-2268,Th2 Te2 O2,0.2015,0.6258,0.4243,jarvis_3d,jarvis,high,mp-3718,3D
JVASP-3627,Nd2 Cl6,4.3739,5.3735,0.9996,jarvis_3d,jarvis,high,mp-23183,3D
JVASP-2544,O3 K1 Nb1,2.0889,2.5958,0.5068999999999999,jarvis_3d,jarvis,high,mp-7375,3D
JVASP-3066,Ba2 Ag2 P2,0.0622,0.567,0.5047999999999999,jarvis_3d,jarvis,high,mp-9899,3D
JVASP-3615,Nd2 Br2 O2,4.5075,5.6731,1.1655999999999995,jarvis_3d,jarvis,high,mp-23068,3D
JVASP-2580,Rb1 Hg1 F3,1.114,2.9773,1.8633,jarvis_3d,jarvis,high,mp-7482,3D
JVASP-3138,Nd2 Te1 S2,1.5892,2.2169,0.6276999999999999,jarvis_3d,jarvis,high,mp-10933,3D
JVASP-2691,Na2 Nb2 S4,0.7483,1.1504,0.4021000000000001,jarvis_3d,jarvis,high,mp-7937,3D
JVASP-3606,Cl6 Rb2 Sn1,2.2202,3.7323,1.5120999999999998,jarvis_3d,jarvis,high,mp-23059,3D
JVASP-1492,Y1 Sb1 Pt1,0.5094,0.5442,0.03480000000000005,jarvis_3d,jarvis,high,mp-4964,3D
JVASP-3714,Ca1 H2 O2,4.4648,6.9369,2.4720999999999993,jarvis_3d,jarvis,high,mp-23879,3D
JVASP-4020,Dy2 S2 Br2,2.7707,3.5937,0.823,jarvis_3d,jarvis,high,mp-28928,3D
JVASP-2694,K2 Nb2 S4,0.8883,1.2762,0.3879,jarvis_3d,jarvis,high,mp-7938,3D
JVASP-1372,Al1 As1,1.6807,2.2763,0.5955999999999999,jarvis_3d,jarvis,high,mp-2172,3D
JVASP-2050,Y1 H1 Se1,1.7443,2.2767,0.5324,jarvis_3d,jarvis,high,mp-28797,3D
