material_id,formula,cif_path,pbe_bandgap,hse_bandgap,gap_type,correction,formation_energy,total_energy,spacegroup
JVASP-20094,Co3Mo,FAILED_JVASP-20094.cif,0.0,0.0,mBJ,0.0,-0.09323,,P6_3/mmc
JVASP-74812,Be2InTc,FAILED_JVASP-74812.cif,0.0,0.0,mBJ,0.0,0.29604,,P4mm
JVASP-74457,Be2PbCl,FAILED_JVASP-74457.cif,0.0,0.0,mBJ,0.0,0.66247,,I-4m2
JVASP-3720,K2MgH4,FAILED_JVASP-3720.cif,3.964,6.221,mBJ,2.257,-0.3793,,I4/mmm
JVASP-107993,ThBiAu2,FAILED_JVASP-107993.cif,0.0,0.0,mBJ,0.0,-0.62533,,Fm-3m
JVASP-71745,BeCr2Cu,FAILED_JVASP-71745.cif,0.0,0.0,mBJ,0.0,0.12286,,I4/mmm
JVASP-3630,BI3,FAILED_JVASP-3630.cif,2.651,3.537,mBJ,0.886,-0.02499,,P6_3/m
JVASP-91344,K3NO3,FAILED_JVASP-91344.cif,0.266,0.18,mBJ,-0.086,-1.13921,,I4cm
JVASP-15272,MgAl2Si2,FAILED_JVASP-15272.cif,0.0,0.0,mBJ,0.0,-0.05337,,P-3m1
JVASP-71688,BeCu2Rh,FAILED_JVASP-71688.cif,0.0,0.0,mBJ,0.0,-0.08347,,I4/mmm
JVASP-14643,HoAs,FAILED_JVASP-14643.cif,0.0,0.0,mBJ,0.0,-1.58183,,Fm-3m
JVASP-75013,Sr2TiBe,FAILED_JVASP-75013.cif,0.0,0.0,mBJ,0.0,0.81353,,I4/mmm
JVASP-105703,RbHfCu3Se4,FAILED_JVASP-105703.cif,0.947,1.838,mBJ,0.891,-0.61093,,P-43m
JVASP-105642,K2ScAuF6,FAILED_JVASP-105642.cif,1.457,3.593,mBJ,2.136,-2.8675,,Fm-3m
JVASP-74330,BeGaBr2,FAILED_JVASP-74330.cif,0.0,0.753,mBJ,0.753,0.16627,,Fm-3m
JVASP-71632,BeCu2P,FAILED_JVASP-71632.cif,0.0,0.0,mBJ,0.0,0.12544,,I-4m2
JVASP-48131,Fe2O3F,FAILED_JVASP-48131.cif,0.0,0.0,mBJ,0.0,-1.58757,,Amm2
JVASP-71746,MgTaBe2,FAILED_JVASP-71746.cif,0.0,0.0,mBJ,0.0,0.14769,,P4/mmm
JVASP-107902,YbCaPd2,FAILED_JVASP-107902.cif,0.0,0.0,mBJ,0.0,-0.87619,,Fm-3m
JVASP-22731,SrMg2As2,FAILED_JVASP-22731.cif,1.463,1.948,mBJ,0.485,-1.06065,,P-3m1
JVASP-74541,HfBeCd2,FAILED_JVASP-74541.cif,0.0,0.0,mBJ,0.0,0.29004,,F-43m
JVASP-74964,Be2CoSi,FAILED_JVASP-74964.cif,0.0,0.0,mBJ,0.0,-0.14491,,P4mm
JVASP-49791,ScTlO2,FAILED_JVASP-49791.cif,1.162,1.654,mBJ,0.492,-2.5578,,P6_3/mmc
JVASP-54641,TiNiSn,FAILED_JVASP-54641.cif,0.012,0.014,mBJ,0.002,0.11244,,F-43m
JVASP-71960,MnBeCu2,FAILED_JVASP-71960.cif,0.0,0.0,mBJ,0.0,0.16154,,P4/mmm
JVASP-43584,LiFeF4,FAILED_JVASP-43584.cif,0.053,0.0,mBJ,-0.053,-2.39283,,P2/c
JVASP-71914,BeCo2Sb,FAILED_JVASP-71914.cif,0.0,0.0,mBJ,0.0,0.15696,,I-4m2
JVASP-19888,ZrCr2,FAILED_JVASP-19888.cif,0.0,0.0,mBJ,0.0,-0.04887,,Fd-3m
JVASP-14744,Os,FAILED_JVASP-14744.cif,0.0,0.0,mBJ,0.0,0.0,,P6_3/mmc
JVASP-74678,K2BeW,FAILED_JVASP-74678.cif,0.0,0.0,mBJ,0.0,1.61866,,F-43m
JVASP-74331,BeSiPd,FAILED_JVASP-74331.cif,0.0,0.0,mBJ,0.0,-0.05796,,P3m1
JVASP-75014,BeZnPd,FAILED_JVASP-75014.cif,0.0,0.0,mBJ,0.0,-0.13787,,P3m1
JVASP-74498,Be2CoSi,FAILED_JVASP-74498.cif,0.0,0.0,mBJ,0.0,-0.1469,,P4/mmm
JVASP-74197,BeCrBi2,FAILED_JVASP-74197.cif,0.0,0.0,mBJ,0.0,0.71107,,P4/mmm
JVASP-105916,Pb2IO2,FAILED_JVASP-105916.cif,0.0,0.0,mBJ,0.0,-1.01656,,I4/mmm
JVASP-105986,TaVH4,FAILED_JVASP-105986.cif,0.0,0.0,mBJ,0.0,-0.14264,,R-3m
JVASP-74458,Be2CoIr,FAILED_JVASP-74458.cif,0.0,0.0,mBJ,0.0,-0.20685,,I-4m2
JVASP-17344,SrCuSO,FAILED_JVASP-17344.cif,0.0,0.0,mBJ,0.0,-1.34058,,I4/mmm
JVASP-71854,Mn2BeW,FAILED_JVASP-71854.cif,0.0,0.0,mBJ,0.0,-0.12195,,Fm-3m
JVASP-74638,LiBe2Mo,FAILED_JVASP-74638.cif,0.0,0.0,mBJ,0.0,0.37791,,I-4m2
JVASP-22732,CsK2Bi,FAILED_JVASP-22732.cif,0.62,1.398,mBJ,0.778,-0.49205,,Fm-3m
JVASP-51048,FeCu2SnS4,FAILED_JVASP-51048.cif,0.0,0.0,mBJ,0.0,-0.38598,,P-42m
JVASP-15988,HfGeSe,FAILED_JVASP-15988.cif,0.0,0.0,mBJ,0.0,-0.95889,,P4/nmm
JVASP-72012,BeReOs2,FAILED_JVASP-72012.cif,0.0,0.0,mBJ,0.0,0.23359,,I-4m2
JVASP-3150,Ac2O3,FAILED_JVASP-3150.cif,3.765,5.331,mBJ,1.566,-3.58289,,P-3m1
JVASP-71635,BeInFe2,FAILED_JVASP-71635.cif,0.0,0.0,mBJ,0.0,0.24417,,P4/mmm
JVASP-74816,TaBePd2,FAILED_JVASP-74816.cif,0.0,0.0,mBJ,0.0,-0.11799,,P4/mmm
JVASP-74967,NaBeBr2,FAILED_JVASP-74967.cif,0.0,1.718,mBJ,1.718,-0.31477,,Fm-3m
JVASP-2088,BaS3,FAILED_JVASP-2088.cif,1.462,2.407,mBJ,0.945,-1.22932,,P-42_1m
JVASP-14806,Be2Ag,FAILED_JVASP-14806.cif,0.0,0.0,mBJ,0.0,0.03744,,Fd-3m
JVASP-71747,BeCoBr2,FAILED_JVASP-71747.cif,0.0,0.0,mBJ,0.0,0.49263,,I-4m2
JVASP-95376,Bi3ClO4,FAILED_JVASP-95376.cif,0.869,2.162,mBJ,1.293,-1.39317,,P4/mmm
JVASP-43142,LiV3O8,FAILED_JVASP-43142.cif,1.418,1.826,mBJ,0.408,-2.41026,,Pm
JVASP-74868,KBeGe2,FAILED_JVASP-74868.cif,0.0,0.0,mBJ,0.0,0.59762,,I-4m2
JVASP-15493,SmBRh3,FAILED_JVASP-15493.cif,0.0,0.0,mBJ,0.0,-0.74296,,Pm-3m
JVASP-43094,Ti3TeO8,FAILED_JVASP-43094.cif,3.189,3.834,mBJ,0.645,-2.56865,,P1
JVASP-74598,Ca2BeTl,FAILED_JVASP-74598.cif,0.0,0.0,mBJ,0.0,-0.05837,,Fm-3m
JVASP-15274,DyCoC2,FAILED_JVASP-15274.cif,0.0,0.0,mBJ,0.0,-0.43525,,Amm2
JVASP-14585,TmSb,FAILED_JVASP-14585.cif,0.0,0.0,mBJ,0.0,-1.1148,,Fm-3m
JVASP-105704,NaHF2,FAILED_JVASP-105704.cif,6.874,11.65,mBJ,4.776,-2.26036,,C2
JVASP-74418,Be2CrIn,FAILED_JVASP-74418.cif,0.0,0.0,mBJ,0.0,0.43077,,I-4m2
JVASP-105655,Rb2CuAsF6,FAILED_JVASP-105655.cif,1.142,1.157,mBJ,0.015,-2.30025,,Fm-3m
JVASP-14745,Nd,FAILED_JVASP-14745.cif,0.0,0.0,mBJ,0.0,0.12803,,Im-3m
JVASP-15680,Na2Ti2Sb2O,FAILED_JVASP-15680.cif,0.0,0.0,mBJ,0.0,-1.16984,,I4/mmm
JVASP-75016,BeSbBr2,FAILED_JVASP-75016.cif,0.0,0.0,mBJ,0.0,0.54751,,P4/mmm
JVASP-91215,LuTaO4,FAILED_JVASP-91215.cif,4.081,5.34,mBJ,1.259,-3.53318,,C2/c
JVASP-74545,TaBe2Hg,FAILED_JVASP-74545.cif,0.0,0.0,mBJ,0.0,0.58743,,I-4m2
JVASP-49962,KHoO2,FAILED_JVASP-49962.cif,4.06,5.864,mBJ,1.804,-3.04443,,R-3m
JVASP-22683,YAgSe2,FAILED_JVASP-22683.cif,0.62,1.21,mBJ,0.59,-1.25167,,Cm
JVASP-50367,LiFeS2,FAILED_JVASP-50367.cif,0.0,0.0,mBJ,0.0,-0.83918,,P-3m1
JVASP-21204,K,FAILED_JVASP-21204.cif,0.0,14.582,mBJ,14.582,0.00024,,Im-3m
JVASP-74779,Be2InRe,FAILED_JVASP-74779.cif,0.0,0.0,mBJ,0.0,0.39898,,P4mm
JVASP-1798,KNa2Sb,FAILED_JVASP-1798.cif,0.92,1.933,mBJ,1.013,-0.52427,,Fm-3m
JVASP-71856,BeCo2Rh,FAILED_JVASP-71856.cif,0.0,0.0,mBJ,0.0,-0.06449,,I-4m2
JVASP-14644,Pd,FAILED_JVASP-14644.cif,0.0,0.0,mBJ,0.0,0.0,,Fm-3m
JVASP-14599,Tc,FAILED_JVASP-14599.cif,0.0,0.0,mBJ,0.0,1e-05,,P6_3/mmc
JVASP-74641,Be2TcGe,FAILED_JVASP-74641.cif,0.0,0.0,mBJ,0.0,0.00036,,P4mm
JVASP-48502,LiCo2OF3,FAILED_JVASP-48502.cif,0.0,0.0,mBJ,0.0,-1.80512,,P-3m1
JVASP-99090,KClO4,FAILED_JVASP-99090.cif,5.414,7.982,mBJ,2.568,-0.57863,,F-43m
JVASP-72016,BeReCl2,FAILED_JVASP-72016.cif,0.0,0.0,mBJ,0.0,1.10153,,I-4m2
JVASP-91432,SiHg3S2F6,FAILED_JVASP-91432.cif,2.82,4.665,mBJ,1.845,-1.7595,,P-3m1
JVASP-108101,MgZnCu,FAILED_JVASP-108101.cif,0.0,0.0,mBJ,0.0,-0.21757,,Imma
JVASP-14665,SmTe,FAILED_JVASP-14665.cif,0.0,0.72,mBJ,0.72,-1.41693,,Fm-3m
JVASP-74969,Be2CrBi,FAILED_JVASP-74969.cif,0.0,0.0,mBJ,0.0,0.70094,,P4mm
JVASP-74920,Be2MoP,FAILED_JVASP-74920.cif,0.0,0.0,mBJ,0.0,-0.02889,,P4/mmm
JVASP-71693,BeCo2Ir,FAILED_JVASP-71693.cif,0.0,0.0,mBJ,0.0,-0.13394,,I4/mmm
JVASP-106147,LiMg2Ir,FAILED_JVASP-106147.cif,0.0,0.0,mBJ,0.0,-0.42469,,Fm-3m
JVASP-2178,NaS,FAILED_JVASP-2178.cif,1.278,2.757,mBJ,1.479,-0.96912,,P6_3/mmc
JVASP-19936,OsO2,FAILED_JVASP-19936.cif,0.0,0.0,mBJ,0.0,-1.08328,,P4_2/mnm
JVASP-18708,ScGaPd2,FAILED_JVASP-18708.cif,0.0,0.0,mBJ,0.0,-0.86263,,Fm-3m
JVASP-3153,LiZnPS4,FAILED_JVASP-3153.cif,2.864,3.422,mBJ,0.558,-0.72593,,I-4
JVASP-15494,DyMn2Si2,FAILED_JVASP-15494.cif,0.0,0.0,mBJ,0.0,-0.56404,,I4/mmm
JVASP-15704,CaMn2P2,FAILED_JVASP-15704.cif,0.0,0.0,mBJ,0.0,-0.71521,,P-3m1
JVASP-106072,Ga2S3,FAILED_JVASP-106072.cif,1.443,3.101,mBJ,1.658,-0.72953,,Imm2
JVASP-74546,ScBeBr2,FAILED_JVASP-74546.cif,0.0,0.0,mBJ,0.0,-0.08134,,P4/mmm
JVASP-95531,MgAl2O4,FAILED_JVASP-95531.cif,5.568,6.961,mBJ,1.393,-3.17733,,Pnma
JVASP-99267,HgAs2O6,FAILED_JVASP-99267.cif,0.741,2.4,mBJ,1.659,-1.04151,,P-31m
JVASP-105705,O,FAILED_JVASP-105705.cif,0.938,2.223,mBJ,1.285,-0.01178,,Cmme
JVASP-91216,SrSnO3,FAILED_JVASP-91216.cif,1.782,3.145,mBJ,1.363,-2.42613,,I4/mcm
JVASP-71918,TaBeGa2,FAILED_JVASP-71918.cif,0.0,0.0,mBJ,0.0,-0.0597,,I4/mmm
JVASP-43175,Li4Fe3O8,FAILED_JVASP-43175.cif,0.015,0.0,mBJ,-0.015,-1.78882,,R3m
JVASP-74463,BeCrW,FAILED_JVASP-74463.cif,0.0,0.0,mBJ,0.0,0.29243,,P3m1
JVASP-18409,NiH,FAILED_JVASP-18409.cif,0.0,0.0,mBJ,0.0,0.01329,,Fm-3m
JVASP-71753,BeRhBr2,FAILED_JVASP-71753.cif,0.0,0.0,mBJ,0.0,0.48006,,I-4m2
JVASP-105848,Pr3Mg,FAILED_JVASP-105848.cif,0.0,0.0,mBJ,0.0,-0.01991,,I4/mmm
JVASP-94792,CrAs,FAILED_JVASP-94792.cif,0.0,0.0,mBJ,0.0,-0.14316,,Pnma
JVASP-98965,BaLiSb,FAILED_JVASP-98965.cif,0.749,1.163,mBJ,0.414,-1.0261,,P6_3/mmc
JVASP-74781,MnBe2Os,FAILED_JVASP-74781.cif,0.0,0.0,mBJ,0.0,-0.11772,,F-43m
JVASP-14711,FeAs,FAILED_JVASP-14711.cif,0.0,0.0,mBJ,0.0,-0.18607,,Pnma
JVASP-18468,K2OsBr6,FAILED_JVASP-18468.cif,0.0,0.0,mBJ,0.0,-0.94784,,Fm-3m
JVASP-75019,BeReCl4,FAILED_JVASP-75019.cif,0.0,0.0,mBJ,0.0,1.56743,,F-43m
JVASP-71810,BeZnIr2,FAILED_JVASP-71810.cif,0.0,0.0,mBJ,0.0,-0.01921,,I-4m2
JVASP-74501,Sc4BeTc,FAILED_JVASP-74501.cif,0.0,0.0,mBJ,0.0,0.65028,,F-43m
JVASP-72017,LiBeCr2,FAILED_JVASP-72017.cif,0.0,0.0,mBJ,0.0,0.31651,,P4/mmm
JVASP-105921,NpGa5Rh,FAILED_JVASP-105921.cif,0.0,0.0,mBJ,0.0,-0.36646,,P4/mmm
JVASP-3912,AcBr3,FAILED_JVASP-3912.cif,4.186,5.15,mBJ,0.964,-2.18616,,P6_3/m
JVASP-74420,Be2CdFe,FAILED_JVASP-74420.cif,0.0,0.0,mBJ,0.0,0.35529,,I-4m2
JVASP-74824,BeCrSi,FAILED_JVASP-74824.cif,0.0,0.0,mBJ,0.0,0.31084,,P3m1
JVASP-96088,BaHfP2O8,FAILED_JVASP-96088.cif,5.098,6.734,mBJ,1.636,-3.01183,,C2/m
JVASP-74686,Be2FeCo,FAILED_JVASP-74686.cif,0.0,0.0,mBJ,0.0,-0.15939,,F-43m
JVASP-2008,HoHSe,FAILED_JVASP-2008.cif,1.698,2.629,mBJ,0.931,-1.52055,,P-6m2
JVASP-18410,PuH2,FAILED_JVASP-18410.cif,0.0,0.0,mBJ,0.0,-0.50043,,Fm-3m
JVASP-74601,Be2GaTc,FAILED_JVASP-74601.cif,0.33,0.334,mBJ,0.004,-0.23344,,I-4m2
JVASP-74505,BePdPb2,FAILED_JVASP-74505.cif,0.0,0.0,mBJ,0.0,0.32069,,P4/mmm
JVASP-71643,TaBeP2,FAILED_JVASP-71643.cif,0.0,0.0,mBJ,0.0,0.05428,,I-4m2
JVASP-74205,Be2BiRu,FAILED_JVASP-74205.cif,0.0,0.0,mBJ,0.0,0.51221,,I-4m2
JVASP-106149,ScBN2,FAILED_JVASP-106149.cif,1.811,2.63,mBJ,0.819,-1.5354,,P6_3/mmc
JVASP-20095,ErP,FAILED_JVASP-20095.cif,0.0,0.0,mBJ,0.0,-1.71073,,Fm-3m
JVASP-74973,BeGe2Se,FAILED_JVASP-74973.cif,0.0,0.0,mBJ,0.0,0.53955,,P4/mmm
JVASP-74464,MgBeBr2,FAILED_JVASP-74464.cif,0.0,0.0,mBJ,0.0,0.04903,,P4/mmm
JVASP-74688,Be2ReOs,FAILED_JVASP-74688.cif,0.0,0.0,mBJ,0.0,0.01368,,F-43m
JVASP-74732,Na2BeNb,FAILED_JVASP-74732.cif,0.0,0.0,mBJ,0.0,1.03013,,F-43m
JVASP-74602,MnBe2Hg,FAILED_JVASP-74602.cif,0.0,0.0,mBJ,0.0,0.40273,,P4mm
JVASP-15114,PrBPd3,FAILED_JVASP-15114.cif,0.0,0.0,mBJ,0.0,-0.54004,,Pm-3m
JVASP-94793,Na3PSe4,FAILED_JVASP-94793.cif,1.334,2.293,mBJ,0.959,-0.79511,,I-43m
JVASP-71922,BeCr2W,FAILED_JVASP-71922.cif,0.0,0.0,mBJ,0.0,0.11629,,I-4m2
JVASP-16225,ScGe,FAILED_JVASP-16225.cif,0.0,0.0,mBJ,0.0,-0.8522,,Cmcm
JVASP-2085,SiRu,FAILED_JVASP-2085.cif,0.242,0.191,mBJ,-0.051,-0.51056,,P2_13
JVASP-14666,PrN,FAILED_JVASP-14666.cif,0.0,0.669,mBJ,0.669,-1.49567,,Fm-3m
JVASP-75020,Ca2BeW,FAILED_JVASP-75020.cif,0.0,0.0,mBJ,0.0,0.84112,,I-4m2
JVASP-107920,ErMgTl2,FAILED_JVASP-107920.cif,0.0,0.0,mBJ,0.0,-0.21447,,Fm-3m
JVASP-71813,LiBeFe2,FAILED_JVASP-71813.cif,0.0,0.0,mBJ,0.0,0.0839,,F-43m
JVASP-74974,BeNbMo,FAILED_JVASP-74974.cif,0.0,0.0,mBJ,0.0,0.37943,,P3m1
JVASP-107998,Tm2GaCu,FAILED_JVASP-107998.cif,0.0,0.0,mBJ,0.0,-0.4771,,Fm-3m
JVASP-74786,Hf2BeW,FAILED_JVASP-74786.cif,0.0,0.0,mBJ,0.0,-0.07584,,Fm-3m
JVASP-3318,ZnGa2Se4,FAILED_JVASP-3318.cif,1.408,2.839,mBJ,1.431,-0.64723,,I-4
JVASP-71754,MnBeCr2,FAILED_JVASP-71754.cif,0.0,0.0,mBJ,0.0,0.11145,,I-4m2
JVASP-74825,Be2NbNi,FAILED_JVASP-74825.cif,0.0,0.302,mBJ,0.302,-0.08478,,F-43m
JVASP-43100,Li2Cr3NiO8,FAILED_JVASP-43100.cif,0.0,0.0,mBJ,0.0,-1.94963,,R3m
JVASP-18711,Ti3Ga,FAILED_JVASP-18711.cif,0.0,0.0,mBJ,0.0,-0.31268,,P6_3/mmc
JVASP-105849,Pr3Sm,FAILED_JVASP-105849.cif,0.0,0.0,mBJ,0.0,0.0081,,Pm-3m
JVASP-91496,Nb2TlPS10,FAILED_JVASP-91496.cif,1.31,1.773,mBJ,0.463,-0.64261,,Pc
JVASP-18894,TiNiO6,FAILED_JVASP-18894.cif,0.0,0.0,mBJ,0.0,-0.85577,,R3
JVASP-21529,Mg3B2O6,FAILED_JVASP-21529.cif,5.694,7.54,mBJ,1.846,-2.89141,,Pnnm
JVASP-99100,Ba2UCu2S5,FAILED_JVASP-99100.cif,0.012,0.0,mBJ,-0.012,-1.54483,,C2/m
JVASP-72020,Mn2BePt,FAILED_JVASP-72020.cif,0.0,0.0,mBJ,0.0,-0.13263,,I4/mmm
JVASP-3366,Ba2MnZn2As2O2,FAILED_JVASP-3366.cif,0.0,0.0,mBJ,0.0,-1.37948,,I4/mmm
JVASP-3723,SrHClO,FAILED_JVASP-3723.cif,5.206,7.444,mBJ,2.238,-2.24473,,P6_3mc
JVASP-75023,BeCuTe,FAILED_JVASP-75023.cif,0.0,0.0,mBJ,0.0,0.29277,,P3m1
JVASP-3915,NdBr3,FAILED_JVASP-3915.cif,2.654,3.747,mBJ,1.093,-1.98489,,Cmcm
JVASP-95240,H5CSN2ClO4,FAILED_JVASP-95240.cif,2.011,2.958,mBJ,0.947,-0.20212,,P-1
JVASP-74689,Be2InTc,FAILED_JVASP-74689.cif,0.286,0.288,mBJ,0.002,0.11479,,I-4m2
JVASP-20070,VIr3,FAILED_JVASP-20070.cif,0.0,0.0,mBJ,0.0,-0.48763,,Pm-3m
JVASP-71704,YBeCo2,FAILED_JVASP-71704.cif,0.0,0.0,mBJ,0.0,0.14911,,I-4m2
JVASP-74648,CaBeBi2,FAILED_JVASP-74648.cif,0.0,0.0,mBJ,0.0,0.05378,,I4/mmm
JVASP-107999,Yb2AgSb,FAILED_JVASP-107999.cif,0.0,0.112,mBJ,0.112,-0.81871,,Fm-3m
JVASP-13891,YbNd2S4,FAILED_JVASP-13891.cif,1.69,2.352,mBJ,0.662,-1.99483,,C222_1
JVASP-74466,Be2ZnSi,FAILED_JVASP-74466.cif,0.0,0.0,mBJ,0.0,0.39527,,I-4m2
JVASP-74788,ScBe2Cl,FAILED_JVASP-74788.cif,0.0,0.0,mBJ,0.0,0.13573,,I-4m2
JVASP-74422,Hf2BeTc,FAILED_JVASP-74422.cif,0.0,0.0,mBJ,0.0,-0.25155,,Fm-3m
JVASP-1735,LuB2,FAILED_JVASP-1735.cif,0.0,0.0,mBJ,0.0,-0.73188,,P6/mmm
JVASP-74975,MnBe2Ir,FAILED_JVASP-74975.cif,0.0,0.0,mBJ,0.0,-0.18359,,I-4m2
JVASP-71926,BeVRe2,FAILED_JVASP-71926.cif,0.0,0.0,mBJ,0.0,0.02969,,I-4m2
JVASP-3507,ZnIn2Se4,FAILED_JVASP-3507.cif,0.932,2.246,mBJ,1.314,-0.59281,,I-4
JVASP-48133,Fe4O7F,FAILED_JVASP-48133.cif,0.0,0.0,mBJ,0.0,-1.51797,,Imm2
JVASP-105929,Mg2Ga2S5,FAILED_JVASP-105929.cif,1.239,2.377,mBJ,1.138,-1.13836,,P-3m1
JVASP-18411,HRh,FAILED_JVASP-18411.cif,0.0,0.0,mBJ,0.0,0.12626,,Fm-3m
JVASP-74932,NaCa2Be,FAILED_JVASP-74932.cif,0.0,0.0,mBJ,0.0,0.29016,,Fm-3m
JVASP-5665,TaTe2Cl6,FAILED_JVASP-5665.cif,0.803,0.903,mBJ,0.1,-1.00329,,P-1
JVASP-105993,Sr4SeS3,FAILED_JVASP-105993.cif,2.359,3.36,mBJ,1.001,-2.31814,,C2/m
JVASP-74739,Na2SrBe,FAILED_JVASP-74739.cif,0.0,0.0,mBJ,0.0,0.41117,,P4/mmm
JVASP-1888,InHg,FAILED_JVASP-1888.cif,0.0,0.0,mBJ,0.0,0.11195,,R-3m
JVASP-71967,Mn2BeRh,FAILED_JVASP-71967.cif,0.0,0.0,mBJ,0.0,-0.10914,,I4/mmm
JVASP-74976,Be2GaMo,FAILED_JVASP-74976.cif,0.0,0.0,mBJ,0.0,-0.01843,,I-4m2
JVASP-108001,Yb3Al,FAILED_JVASP-108001.cif,0.0,0.0,mBJ,0.0,-0.12281,,Fm-3m
JVASP-2011,KH,FAILED_JVASP-2011.cif,3.537,5.925,mBJ,2.388,-0.32572,,Fm-3m
JVASP-75024,Hf2BeV,FAILED_JVASP-75024.cif,0.0,0.0,mBJ,0.0,0.11071,,Fm-3m
JVASP-14746,TaSe2,FAILED_JVASP-14746.cif,0.0,0.0,mBJ,0.0,-0.82142,,P6_3/mmc
JVASP-16121,NpSi2Pd2,FAILED_JVASP-16121.cif,0.0,0.0,mBJ,0.0,-0.59442,,I4/mmm
JVASP-74877,BeFe4Mo,FAILED_JVASP-74877.cif,0.0,0.0,mBJ,0.0,0.08077,,F-43m
JVASP-74424,HfBe2Pt,FAILED_JVASP-74424.cif,0.0,0.0,mBJ,0.0,-0.38705,,P4mm
JVASP-20071,NpB2,FAILED_JVASP-20071.cif,0.0,0.0,mBJ,0.0,-0.53086,,P6/mmm
JVASP-14645,YbPt3,FAILED_JVASP-14645.cif,0.0,0.0,mBJ,0.0,-0.88231,,Pm-3m
JVASP-74557,ScBeIn,FAILED_JVASP-74557.cif,0.0,0.0,mBJ,0.0,-0.19147,,P-6m2
JVASP-28379,MoS2,FAILED_JVASP-28379.cif,0.958,1.364,mBJ,0.406,-0.95754,,P6_3/mmc
JVASP-18945,SmP,FAILED_JVASP-18945.cif,0.0,0.0,mBJ,0.0,-1.66878,,Fm-3m
JVASP-74691,MnBe2Ni,FAILED_JVASP-74691.cif,0.0,0.0,mBJ,0.0,-0.11638,,F-43m
JVASP-3918,SmBr3,FAILED_JVASP-3918.cif,2.691,4.001,mBJ,1.31,-1.96929,,Cmcm
JVASP-106155,Ba2NiN2,FAILED_JVASP-106155.cif,0.0,0.0,mBJ,0.0,-0.58449,,I4/mmm
JVASP-1738,Rb2Se,FAILED_JVASP-1738.cif,1.842,3.786,mBJ,1.944,-1.16566,,Fm-3m
JVASP-28407,WSe2,FAILED_JVASP-28407.cif,1.219,1.726,mBJ,0.507,-0.50474,,P-3m1
JVASP-74467,NaBe2Pd,FAILED_JVASP-74467.cif,0.0,0.0,mBJ,0.0,0.03269,,P4mm
JVASP-14667,HfB,FAILED_JVASP-14667.cif,0.0,0.0,mBJ,0.0,-0.4605,,Fm-3m
JVASP-49963,SrCaI4,FAILED_JVASP-49963.cif,3.546,4.412,mBJ,0.866,-1.70824,,Pbcn
JVASP-74790,HfBe2Ru,FAILED_JVASP-74790.cif,0.0,0.0,mBJ,0.0,-0.08317,,P4mm
JVASP-74979,K2BeTe,FAILED_JVASP-74979.cif,1.152,1.6,mBJ,0.448,-0.12891,,Fm-3m
JVASP-5191,SbSBr,FAILED_JVASP-5191.cif,1.71,2.33,HSE,0.62,-0.50675,,Pnma
JVASP-74829,NaBeCl2,FAILED_JVASP-74829.cif,0.0,1.831,mBJ,1.831,-0.57338,,P4/mmm
JVASP-71815,BeVOs2,FAILED_JVASP-71815.cif,0.0,0.0,mBJ,0.0,-0.06496,,I-4m2
JVASP-74740,Ca2BeIn,FAILED_JVASP-74740.cif,0.0,0.0,mBJ,0.0,-0.0744,,P4/mmm
JVASP-72021,BeCu2Tc,FAILED_JVASP-72021.cif,0.0,0.0,mBJ,0.0,0.22432,,I4/mmm
JVASP-15086,ScN,FAILED_JVASP-15086.cif,0.02,0.736,mBJ,0.716,-2.15468,,Fm-3m
JVASP-108112,KRbMnF6,FAILED_JVASP-108112.cif,2.396,2.596,mBJ,0.2,-2.8554,,F-43m
JVASP-74511,BeMoSe,FAILED_JVASP-74511.cif,0.0,0.0,mBJ,0.0,0.2035,,P3m1
JVASP-107933,Hg3Pt,FAILED_JVASP-107933.cif,0.0,0.0,mBJ,0.0,0.35126,,I4/mmm
JVASP-75025,Be2CdFe,FAILED_JVASP-75025.cif,0.0,0.0,mBJ,0.0,0.22956,,P4mm
JVASP-54759,NaHO,FAILED_JVASP-54759.cif,3.652,6.643,mBJ,2.991,-1.39886,,P2_1/m
JVASP-1245,CdF2,FAILED_JVASP-1245.cif,3.063,6.38,mBJ,3.317,-2.30934,,Fm-3m
JVASP-14810,Sc,FAILED_JVASP-14810.cif,0.0,0.0,mBJ,0.0,0.0,,P6_3/mmc
JVASP-52370,SbOF,FAILED_JVASP-52370.cif,3.261,5.053,mBJ,1.792,-1.87854,,Pnma
JVASP-3204,HoAgTe2,FAILED_JVASP-3204.cif,0.885,1.303,mBJ,0.418,-0.91848,,P-42_1m
JVASP-1288,Li2S,FAILED_JVASP-1288.cif,3.502,4.262,mBJ,0.76,-1.4862,,Fm-3m
JVASP-74692,Be2SbW,FAILED_JVASP-74692.cif,0.0,0.0,mBJ,0.0,0.28455,,I-4m2
JVASP-71758,BeReBr2,FAILED_JVASP-71758.cif,0.0,0.0,mBJ,0.0,1.35369,,I-4m2
JVASP-19873,BaSn,FAILED_JVASP-19873.cif,0.0,0.0,mBJ,0.0,-0.77239,,Cmcm
JVASP-74562,BeVRh,FAILED_JVASP-74562.cif,0.0,0.0,mBJ,0.0,-0.09209,,P3m1
JVASP-74651,Be2CdIr,FAILED_JVASP-74651.cif,0.0,0.0,mBJ,0.0,0.03123,,I-4m2
